ranking,SEQ_ORGAO,NOMEDAVARA,SEQ_ORGAO_PAI,GRAU_ORGAO,SEQ_CIDADE,DSC_CIDADE,SIG_UF,COD_IBGE,DSC_TIP_ORGAO,TIP_ESFERA_JUSTICA,INT_ORDEM_ORGAO,LATITUDE,LONGITUDE,CAPITAL,qtd_processos,tempo_medio_proc,tempo_entre_movs,cluster_processual_mais_comum,cluster_unidade,procs_em_alerta,ranking,pontuacao_unidade
389.0,71299,GAB. 10 DES. ARNOR LIMA NETO,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,17,42.0,6.8235294117647065,1,1,0,389.0,-244497.79432148224
390.0,29323,"GAB, DA DESEMB, SILENE APARECIDA COELHO",13214.0,GRA2T,1903.0,goiania,GO,5208707.0,Gabinete de Desembargador do Trabalho,T,,-16.699153364937,-49.27290682597,1,195,99.75897435897436,23.36266631212221,1,1,1,390.0,-241789.08443933938
391.0,20238,VICE-PRESIDÊNCIA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,27,1780.111111111111,130.79076723153574,3,3,0,391.0,-231595.6810890576
392.0,30117,GABINETE DA DESEMBARGADORA BEATRIZ DE LIMA PEREIRA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,16,43.625,2.6220692536482013,1,1,0,392.0,-230522.96441526513
393.0,33894,GAB DES. MARCELO ANTERO DE CARVALHO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,75,2043.1333333333328,429.8429030124283,3,3,0,393.0,-222021.5678561577
394.0,71317,GAB. 9 DES. ROSEMARIE DIEDRICHS PIMPÃO,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,15,21.86666666666667,3.056825396825397,1,1,0,394.0,-219308.67286069161
395.0,29315,"GAB, DO DESEMB, GENTIL PIO DE OLIVEIRA",13214.0,GRA2T,1903.0,goiania,GO,5208707.0,Gabinete de Desembargador do Trabalho,T,,-16.699153364937,-49.27290682597,1,172,78.71511627906976,13.657676786278177,1,1,1,395.0,-218068.55009812774
396.0,75580,GAB DES. GLAUCIA ZUCCARI FERNANDES BRAGA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,76,1811.447368421053,671.8256041392262,3,3,0,396.0,-217158.2559045393
397.0,29322,"GAB, DO DESEMB, WELINGTON LUIS PEIXOTO",13214.0,GRA2T,1903.0,goiania,GO,5208707.0,Gabinete de Desembargador do Trabalho,T,,-16.699153364937,-49.27290682597,1,166,96.1686746987952,10.398736382605458,1,1,1,397.0,-208316.50543662524
398.0,27800,Gabinete do Dr Lairto José Veloso,13207.0,GRA2T,2850.0,manaus,AM,1302603.0,Gabinete de Desembargador do Trabalho,T,,-3.1189228,-60.0215183,1,15,106.26666666666668,1.9110829626502008,2,1,0,398.0,-206820.5342258179
399.0,33875,GAB DES. CLAUDIA DE SOUZA GOMES FREIRE,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,65,1900.2615384615383,602.4572457030607,3,3,0,399.0,-173066.83605975864
400.0,20064,GABINETE - DESEMBARGADOR DO TRABALHO JÉFERSON MURICY,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,23,-414.39130434782606,-8.371131675255167,0,0,0,400.0,-154718.95296290237
401.0,20790,GAB. DESEMBARGADOR ANDRÉ LUÍS MORAES DE OLIVEIRA,13220.0,GRA2T,959.0,campo grande,MS,5002704.0,Gabinete de Desembargador do Trabalho,T,,-20.44,-54.56,1,335,-78.29253731343283,-6.358083255417353,1,1,3,401.0,-151516.1829206028
402.0,19347,GABINETE DA 1ª VICE-PRESIDÊNCIA,13199.0,GRA2T,583.0,belo horizonte,MG,3106200.0,Gabinete de Desembargador do Trabalho,T,,-19.9333035,-43.926137,1,11,118.45454545454544,7.444257733185034,1,1,0,402.0,-149697.13301703145
403.0,20052,GABINETE - DESEMBARGADORA DO TRABALHO LUÍZA LOMBA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,14,45.0,-7.5042635753355444,2,0,0,403.0,-145994.49882995238
404.0,76485,GABINETE CEJUSC,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,10,61.8,3.6911201079622136,1,1,0,404.0,-142121.59053125215
405.0,20796,GAB. DESEMBARGADOR RICARDO GERALDO MONTEIRO ZANDONA,13220.0,GRA2T,959.0,campo grande,MS,5002704.0,Gabinete de Desembargador do Trabalho,T,,-20.44,-54.56,1,9,0.0,0.0,1,1,0,405.0,-133795.40371641496
406.0,20261,GABINETE TRT9 2,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,9,14.555555555555555,0.411965811965812,1,1,0,406.0,-132448.32679333803
407.0,71304,GAB. 22 DES. EDMILSON ANTONIO DE LIMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,9,19.88888888888889,2.4425925925925926,1,1,0,407.0,-131785.57038308165
408.0,20289,GABINETE TRT9 30,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,9,38.333333333333336,2.0476645674014096,1,1,0,408.0,-130161.11390534884
409.0,77715,NUCLEO PERMANENTE MET CONSENS SOLUC(CEJUSC2),13218.0,GRA2T,5149.0,teresina,PI,2211001.0,Gabinete de Desembargador do Trabalho,T,0.0,-5.045,-42.4706,1,9,117.66666666666669,4.311387336087459,2,1,0,409.0,-122817.3788561671
410.0,22244,DIVISÃO DA 3.ª TURMA,13213.0,GRA2T,5473.0,vitoria,ES,3205309.0,Gabinete de Desembargador do Trabalho,T,0.0,-20.320964,-40.333673,1,262,-33.43893129770992,-0.3864773578721116,0,1,3,410.0,-122776.18917727326
411.0,47046,GABINETE JOSÉ FELIPE LEDUR,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,112,295.2142857142857,18.06394667495513,1,1,1,411.0,-119476.88230344083
412.0,20589,Gabinete do Desembargador Georgenor de Sousa Franco Filho,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,,-1.4383166666667,-48.486861111111,1,121,370.47933884297515,31.823803181780185,1,1,1,412.0,-119291.65574495868
413.0,20575,Gabinete do Desembargador Francisco Sérgio Silva Rocha,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,0.0,-1.4383166666667,-48.486861111111,1,104,219.6923076923077,33.57495488926904,1,1,1,413.0,-116610.63472035382
414.0,33882,GAB DES. GISELLE BONDIM LOPES RIBEIRO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,66,2168.8636363636365,424.1875341742198,3,3,0,414.0,-116112.24314663588
415.0,71306,GAB. 19 DES. FRANCISCO ROBERTO ERMEL,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,8,37.125,5.291193181818182,1,1,0,415.0,-115526.80943623612
416.0,71302,GAB. 7 DES. CÁSSIO COLOMBO FILHO,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,4,38.75,8.856060606060606,1,3,0,416.0,-108719.63731524977
417.0,47021,GABINETE ANA ROSA PEREIRA ZAGO SAGRILO,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,85,75.02352941176471,6.758520018402437,1,1,1,417.0,-108542.68320964134
418.0,18690,GABINETE DR. CLAUDINEI ZAPATA MARQUES,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,33,2337.7272727272725,105.95843230812237,3,3,0,418.0,-107274.7251891302
419.0,33876,GAB DES. DALVA AMELIA DE OLIVEIRA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,8,1450.375,29.709473644984712,1,3,0,419.0,-102985.00158738559
420.0,27682,GABINETE DO DESEMBARGADOR ALEXANDRE NERY DE OLIVEIRA,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,7,25.57142857142857,0.5279269602577873,1,1,0,420.0,-102217.8511779301
421.0,30413,SECRETARIA JUDICIÁRIA DE 2º GRAU,13210.0,GRA2T,3927.0,porto velho,RO,1100205.0,Gabinete de Desembargador do Trabalho,T,0.0,-8.767326,-63.904235,1,10,1472.0,286.75524864279936,3,3,0,421.0,-100900.17448445053
422.0,47038,GABINETE HERBERT PAULO BECK,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,7,1321.5714285714287,68.35669683773399,1,3,0,422.0,-96404.82076546995
423.0,18717,GABINETE DR. RICARDO ANTONIO DE PLATO,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,30,2312.5333333333333,145.25794407087386,3,3,0,423.0,-93277.71482492924
424.0,30424,SECRETARIA DA 2ª TURMA,13210.0,GRA2T,3927.0,porto velho,RO,1100205.0,Gabinete de Desembargador do Trabalho,T,0.0,-8.767326,-63.904235,1,24,-688.8333333333335,-18.325649697193946,0,0,0,424.0,-93192.73704507464
425.0,20591,Gabinete do Desembargador Marcus Augusto Losada Maia,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,0.0,-1.4383166666667,-48.486861111111,1,99,367.66666666666674,88.64331576078531,1,1,1,425.0,-92726.50529794427
426.0,20060,GABINETE - DESEMBARGADOR DO TRABALHO ALCINO FELIZOLA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,9,-70.22222222222223,-3.904939519921784,1,0,0,426.0,-91890.75255275545
427.0,71323,GAB. 14 JUIZ CONV. CARLOS HENRIQUE DE OLIVEIRA MENDONCA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,6,49.83333333333334,4.187834870443567,1,1,0,427.0,-85928.23714728814
428.0,18708,GABINETE DR. JOSE OTAVIO DE SOUZA FERREIRA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,32,2405.25,96.46494258473972,3,3,0,428.0,-85450.25628882076
429.0,76597,GABINETE DA VICE-PRESIDÊNCIA/OUVIDORIA,13217.0,GRA2T,3201.0,natal,RN,2408102.0,Gabinete de Desembargador do Trabalho,T,,-5.8271737,-35.2170276,1,6,72.5,3.0027135298563867,1,1,0,429.0,-84639.34442772336
430.0,33873,GAB DES. CELIO JUAÇABA CAVALCANTE,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,6,1338.3333333333333,46.93011502330921,1,3,0,430.0,-82892.01270783973
431.0,27786,Secretaria-Geral Judiciária,13207.0,GRA2T,2850.0,manaus,AM,1302603.0,Gabinete de Desembargador do Trabalho,T,,-3.1189228,-60.0215183,1,63,42.333333333333336,0.8780423280423284,1,1,1,431.0,-82636.7742264632
432.0,30675,CORREGEDORIA REGIONAL,13218.0,GRA2T,5149.0,teresina,PI,2211001.0,Gabinete de Desembargador do Trabalho,T,,-5.045,-42.4706,1,3,46.66666666666666,13.333333333333336,1,3,0,432.0,-81131.90980461915
433.0,47023,GABINETE BEATRIZ RENCK,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,0.0,-30.0255,-51.1338,1,78,328.79487179487177,18.801828914020096,1,1,1,433.0,-80748.33990812067
434.0,18695,GABINETE DR. EDUARDO BENEDITO DE OLIVEIRA ZANELLA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,41,2448.853658536585,123.26637355050345,3,3,0,434.0,-80657.55417408861
435.0,18738,GABINETE DRA. SUSANA GRACIELA SANTISO,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,32,2413.375,111.93871057434427,3,3,0,435.0,-77898.65053214731
436.0,18779,TRIBUNAL PLENO,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,9,1779.666666666667,131.84735650822606,3,3,0,436.0,-77047.46732811704
437.0,81419,GABINETE DR. ORLANDO AMANCIO TAVEIRA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,0.0,,,0,32,2414.5,130.04321444147683,3,3,0,437.0,-71745.20929466489
438.0,19312,GABINETE DE DESEMBARGADOR N. 17,13199.0,GRA2T,583.0,belo horizonte,MG,3106200.0,Gabinete de Desembargador do Trabalho,T,0.0,-19.9333035,-43.926137,1,3,323.6666666666667,87.29722222222222,1,3,0,438.0,-70602.99313795246
439.0,18693,GABINETE DR. EDISON DOS SANTOS PELEGRINI,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,33,2446.575757575757,108.46609671833444,3,3,0,439.0,-70527.19593376033
440.0,18687,GABINETE DR. ANTONIO FRANCISCO MONTANAGNA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,30,2421.933333333333,115.96203965033556,3,3,0,440.0,-69246.48615109084
441.0,78505,GABINETE DA PRESIDÊNCIA DO OJC,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,5,113.4,4.149092257508245,1,1,0,441.0,-68416.75380100592
442.0,18888,2ª SEÇÃO DE DISSIDIOS INDIVIDUAIS,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,2.0,-22.906412,-47.057964,0,24,2371.375,114.81320963203122,3,3,0,442.0,-67778.10812526561
443.0,20794,GAB. DESEMBARGADOR NERY SÁ E SILVA DE AZAMBUJA,13220.0,GRA2T,959.0,campo grande,MS,5002704.0,Gabinete de Desembargador do Trabalho,T,,-20.44,-54.56,1,388,-269.39948453608247,-9.096653779684196,1,1,7,443.0,-65981.85411220146
444.0,81803,GAB. JUIZ CONVOCADO LEONARDO ELY,13220.0,GRA2T,959.0,campo grande,MS,5002704.0,Gabinete de Desembargador do Trabalho,T,0.0,,,1,338,-127.05917159763314,-6.765320280109947,1,1,7,444.0,-64354.71739159204
445.0,18733,GABINETE DRA. MARIA INES CORREA DE CERQUEIRA CESAR TARGA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,38,2330.7368421052633,269.25291352214583,3,3,0,445.0,-64154.750386760265
446.0,74578,GAB. DES. WANDERLEY GODOY JUNIOR,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,,-27.5910781,-48.5531733,1,91,1884.736263736264,114.67013116395745,3,3,1,446.0,-63537.67679220415
447.0,30405,GABINETE DO DESEMBARGADOR DO TRABALHO CARLOS AUGUSTO GOMES LÔBO,13210.0,GRA2T,3927.0,porto velho,RO,1100205.0,Gabinete de Desembargador do Trabalho,T,,-8.767326,-63.904235,1,228,-77.75877192982456,-8.427741228070175,1,1,5,447.0,-62561.00609442835
448.0,20748,GAB. DESª VIRGÍNIA MALTA CANAVARRO,13202.0,GRA2T,4059.0,recife,PE,2611606.0,Gabinete de Desembargador do Trabalho,T,,-8.0558555555556,-34.873275,1,148,1015.5067567567568,12.29086662811914,2,1,1,448.0,-61771.60006608957
449.0,47068,GABINETE RICARDO HOFMEISTER DE ALMEIDA MARTINS COSTA,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,68,469.3382352941177,18.66556856338385,1,1,1,449.0,-61705.59915116616
450.0,20793,GAB. DESEMBARGADOR MARCIO VASQUES THIBAU ALMEIDA,13220.0,GRA2T,959.0,campo grande,MS,5002704.0,Gabinete de Desembargador do Trabalho,T,,-20.44,-54.56,1,345,-71.24927536231884,-5.128914468868703,1,1,8,450.0,-60014.3234206023
451.0,20582,Gabinete da Desembargadora Mary Anne Acatauassu C. Medrado,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,0.0,-1.4383166666667,-48.486861111111,1,10,2111.6,60.83282078601182,3,3,0,451.0,-59532.417270129285
452.0,20838,TRIBUNAL PLENO,13220.0,GRA2T,959.0,campo grande,MS,5002704.0,Gabinete de Desembargador do Trabalho,T,,-20.44,-54.56,1,131,-513.8549618320611,-31.304110020660605,0,1,2,452.0,-58701.70295385291
453.0,20586,Gabinete do Desembargadora Elizabeth Fátima Martins Newman,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,0.0,-1.4383166666667,-48.486861111111,1,12,2233.4166666666665,45.5930267339892,3,3,0,453.0,-58678.47601039787
454.0,47047,GABINETE JURACI GALVÃO JÚNIOR,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,7,267.57142857142856,-3.4148161362447085,3,0,0,454.0,-57680.00053163092
455.0,18714,GABINETE DR. LUIZ ROBERTO NUNES,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,33,2454.242424242424,141.07081010941133,3,3,0,455.0,-57237.640514704864
456.0,20284,GABINETE TRT9 25,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,4,59.75,1.697285601888277,2,1,0,456.0,-56961.01816417239
457.0,27787,Gabinete da Vice-Presidencia,13207.0,GRA2T,2850.0,manaus,AM,1302603.0,Gabinete de Desembargador do Trabalho,T,,-3.1189228,-60.0215183,1,127,105.65354330708661,2.172574922663644,1,1,3,457.0,-56438.06205034848
458.0,71301,GAB. 4 DES. CLAUDIA CRISTINA PEREIRA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,2,25.0,3.125,1,3,0,458.0,-54677.43986974609
459.0,19305,GAB. DES. HERIBERTO DE CASTRO,13199.0,GRA2T,583.0,belo horizonte,MG,3106200.0,Gabinete de Desembargador do Trabalho,T,,-19.9333035,-43.926137,1,3,833.6666666666665,112.88888888888893,3,3,0,459.0,-54535.24313795247
460.0,71319,GAB. 25 DES. SUELI GIL EL RAFIHI,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,2,34.0,4.857142857142857,1,3,0,460.0,-54462.79701260324
461.0,50358,Gab. Des. Plauto Carneiro Porto,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,2,47.0,2.827540106951872,1,3,0,461.0,-54243.38906760706
462.0,50384,Corregedoria Regional,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.7374628,-38.4948679,1,2,46.0,10.166666666666666,1,3,0,462.0,-54116.60653641276
463.0,47054,GABINETE LUIZ ALBERTO DE VARGAS,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,48,242.27083333333331,7.068341879039742,1,1,1,463.0,-53946.85424284742
464.0,71327,SECRETARIA ÓRGÃO ESPECIAL,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,2,64.0,3.3168449197860963,1,3,0,464.0,-53893.60297135037
465.0,19319,GAB. DES. LUIZ RONAN NEVES KOURY,13199.0,GRA2T,583.0,belo horizonte,MG,3106200.0,Gabinete de Desembargador do Trabalho,T,0.0,-19.9333035,-43.926137,1,5,1525.2,181.9583333333333,3,3,0,465.0,-52957.933007698564
466.0,70840,GABINETE DR. LUIS HENRIQUE RAFAEL,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,34,2491.294117647059,129.2646057304479,3,3,0,466.0,-50393.01183733122
467.0,30406,GABINETE DA DESEMBARGADORA DO TRABALHO ELANA CARDOSO LOPES,13210.0,GRA2T,3927.0,porto velho,RO,1100205.0,Gabinete de Desembargador do Trabalho,T,,-8.767326,-63.904235,1,42,-170.71428571428572,-12.21499433106576,1,1,1,467.0,-49728.73729094661
468.0,20585,Gabinete do Desembargador Herbert Tadeu,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,0.0,-1.4383166666667,-48.486861111111,1,7,2023.2857142857144,51.212885582951365,3,3,0,468.0,-48484.887553304725
469.0,18691,GABINETE DR. DAGOBERTO NISHINA DE AZEVEDO,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,32,2490.21875,127.12890510921392,3,3,0,469.0,-48447.78828098902
470.0,18712,GABINETE DR. LUIZ FELIPE PAIM DA LUZ BRUNO LOBO,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,29,2503.9655172413795,98.22301779416722,3,3,0,470.0,-48288.45295100978
471.0,27785,Gabinete da Presidencia,13207.0,GRA2T,2850.0,manaus,AM,1302603.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.1189228,-60.0215183,1,624,165.93429487179486,18.178811144970094,1,1,18,471.0,-44835.187687099
472.0,33907,GAB DES. ROQUE LUCARELLI DATTOLI,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,73,1883.2465753424656,210.08759230239545,3,3,1,472.0,-44707.71480590762
473.0,20747,GAB. DESª GISANE BARBOSA DE ARAÚJO,13202.0,GRA2T,4059.0,recife,PE,2611606.0,Gabinete de Desembargador do Trabalho,T,,-8.0558555555556,-34.873275,1,125,1089.128,12.921444159048752,2,1,1,473.0,-43721.30955892931
474.0,47177,"Juízo Auxiliar de Conciliação, Execução e Precatórios",13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0309,-51.134,1,3,1299.6666666666667,12.123974493733394,1,3,0,474.0,-43578.190569807135
475.0,33864,GAB DES. ALEXANDRE TEIXEIRA DE FREITAS B. CUNHA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,55,1821.490909090909,132.58667274150082,3,3,1,475.0,-40610.97058274473
476.0,47035,GABINETE FRANCISCO ROSSAL DE ARAÚJO,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,5,1888.8,82.28994688261929,3,3,0,476.0,-39761.352330234266
477.0,18723,GABINETE DR. WILTON BORBA CANICOBA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,26,2516.076923076923,99.99435832383215,3,3,0,477.0,-39668.685142502894
478.0,81493,GAB. DES. ALBA VALERIA GUEDES FERNANDES DA SILVA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,0.0,-22.9088492,-43.175185,1,69,1907.536231884058,241.03747585402687,3,3,1,478.0,-38785.00610608742
479.0,80274,GAB JUIZ CONVOCADO ANTONIO PAES ARAUJO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,0.0,-22.9088492,-43.175185,1,71,1977.1690140845071,740.1249505685159,3,3,0,479.0,-36707.1504723399
480.0,19311,GAB. DES. JOSÉ MIGUEL DE CAMPOS,13199.0,GRA2T,583.0,belo horizonte,MG,3106200.0,Gabinete de Desembargador do Trabalho,T,,-19.9333035,-43.926137,1,2,635.5,309.5625,3,3,0,480.0,-36338.68986974609
481.0,33929,SEÇÃO ESPECIALIZADA EM  DISSÍDIOS COLETIVOS,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,3,-27.0,-5.874074074074074,0,0,0,481.0,-31836.496542185076
482.0,81330,GAB DES. NURIA DE ANDRADE PERIS,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,0.0,-22.9088492,-43.175185,1,70,1945.3428571428567,325.3361817283121,3,3,1,482.0,-31578.86983920864
483.0,29324,CEJUSC GOIANIA,13214.0,GRA2T,1903.0,goiania,GO,5208707.0,Gabinete de Desembargador do Trabalho,T,0.0,-16.699153364937,-49.27290682597,1,30,318.96666666666664,7.660359731742692,2,1,1,483.0,-31577.701272030597
484.0,18711,GABINETE DR. LUIZ ANTONIO LAZARIM,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,38,2294.7894736842104,391.2468405892242,3,3,0,484.0,-31457.05810127061
485.0,47020,GABINETE ANA LUIZA HEINECK KRUSE,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,59,370.64406779661016,4.800818923554663,1,1,2,485.0,-31160.007026070187
486.0,47053,GABINETE LUIS CARLOS PINTO GASTAL,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,2,1244.0,18.466666666666672,1,3,0,486.0,-29990.606536412757
487.0,20588,Gabinete do Desembargador Gabriel Napoleão Velloso Filho,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,0.0,-1.4383166666667,-48.486861111111,1,109,575.6422018348624,92.70724208176355,2,1,3,487.0,-28718.1555155504
488.0,33909,GAB DES. SAYONARA GRILLO COUTINHO L. DA SILVA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,69,1961.9565217391305,356.7433977774319,3,3,1,488.0,-28113.4528218011
