ranking,SEQ_ORGAO,NOMEDAVARA,SEQ_ORGAO_PAI,GRAU_ORGAO,SEQ_CIDADE,DSC_CIDADE,SIG_UF,COD_IBGE,DSC_TIP_ORGAO,TIP_ESFERA_JUSTICA,INT_ORDEM_ORGAO,LATITUDE,LONGITUDE,CAPITAL,qtd_processos,tempo_medio_proc,tempo_entre_movs,cluster_processual_mais_comum,cluster_unidade,procs_em_alerta,ranking,pontuacao_unidade
104.0,29273,GOIANÉSIA  - 01A VARA,13214.0,GRA1T,1901.0,goianesia,GO,5208608.0,Varas Trabalhistas,T,,-15.3320307,-49.1161647,0,250,345.80400000000014,10.89090790950968,1,1,0,104.0,-2827005.150920292
105.0,50354,Gab. Des. Francisco Tarcísio Guedes Lima Verde Junior,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,192,25.52604166666667,3.0959396436667115,1,1,0,105.0,-2801020.8846914885
106.0,50352,Gab. Des. Durval Cesar de Vasconcelos Maia,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,192,27.10416666666667,5.4155164622716825,1,1,0,106.0,-2793537.2971997666
107.0,27676,GABINETE DA DESEMBARGADORA ELAINE MACHADO VASCONCELOS,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,186,0.0,0.0,1,1,0,107.0,-2766723.295853528
107.0,30411,GABINETE DO DESEMBARGADOR DO TRABALHO ILSON ALVES PEQUENO JUNIOR,13210.0,GRA2T,3927.0,porto velho,RO,1100205.0,Gabinete de Desembargador do Trabalho,T,,-8.767326,-63.904235,1,186,0.0,0.0,1,1,0,107.0,-2766723.295853528
109.0,19996,Porto Seguro  - 01a Vara,13201.0,GRA1T,3925.0,porto seguro,BA,2925303.0,Varas Trabalhistas,T,,-16.4360036,-39.0783758,0,308,583.7532467532468,8.734476487351166,1,1,0,109.0,-2756647.5649997625
110.0,27673,GABINETE DA DESEMBARGADORA FLÁVIA SIMÕES FALCÃO,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,185,0.2864864864864865,0.008681408681408681,1,1,0,110.0,-2751301.9364218344
111.0,20296,SECRETARIA DA 6ª TURMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,184,9.53804347826087,2.5570339746570565,1,1,0,111.0,-2714717.7556888927
112.0,29305,RIO VERDE  - 03A VARA,13214.0,GRA1T,4193.0,rio verde,GO,5218805.0,Varas Trabalhistas,T,,-17.79540826,-50.93956411,0,221,271.5022624434389,10.262841205072878,1,1,0,112.0,-2664657.8756874865
113.0,29311,"GAB, DA DESEMB, ROSA NAIR DA SILVA NOGUEIRA REIS",13214.0,GRA2T,1903.0,goiania,GO,5208707.0,Gabinete de Desembargador do Trabalho,T,,-16.699153364937,-49.27290682597,1,184,63.625,5.232709112171778,1,1,0,113.0,-2610274.5134358653
114.0,50360,Gab. Des. Fernanda Maria Uchoa de Albuquerque,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,180,38.388888888888886,4.23978478242038,1,1,0,114.0,-2600739.8902913714
115.0,27677,GABINETE DO DESEMBARGADOR ANDRÉ RODRIGUES PEREIRA DA VEIGA DAMASCENO,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,172,0.0,0.0,2,1,0,115.0,-2558469.1122946604
116.0,29306,RIO VERDE  - 04A VARA,13214.0,GRA1T,4193.0,rio verde,GO,5218805.0,Varas Trabalhistas,T,,-17.79540826,-50.93956411,0,197,189.63451776649742,7.6177331204413425,1,1,0,116.0,-2541764.6486882265
117.0,20055,GABINETE - DESEMBARGADORA DO TRABALHO MARIZETE MENEZES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,181,85.79558011049724,0.002882986663404761,1,1,0,117.0,-2537051.5835195007
118.0,20061,GABINETE - DESEMBARGADOR DO TRABALHO EDILTON MEIRELES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,176,49.51136363636363,-0.015767733898968073,1,1,0,118.0,-2530802.5563855316
119.0,20066,GABINETE - DESEMBARGADOR DO TRABALHO NORBERTO FRERICHS,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,174,-35.27586206896552,-0.8170229711380311,1,1,0,119.0,-2525418.089976147
120.0,27683,GABINETE DO DESEMBARGADOR JOSÉ RIBAMAR OLIVEIRA LIMA JÚNIOR,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,169,0.0,0.0,1,1,0,120.0,-2513843.21581776
121.0,20048,GABINETE - DESEMBARGADORA DO TRABALHO GRAÇA BONESS,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,169,27.869822485207106,0.04025740435538274,1,1,0,121.0,-2466675.1808044
122.0,81201,Gab. Juiz Convocado Antônio Teófilo Filho,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.7374628,-38.4948679,1,171,42.69590643274854,3.906024604609409,2,1,0,122.0,-2463904.5113951447
123.0,29313,"GAB, DO DESEMB, ELVECIO MOURA DOS SANTOS",13214.0,GRA2T,1903.0,goiania,GO,5208707.0,Gabinete de Desembargador do Trabalho,T,,-16.699153364937,-49.27290682597,1,172,59.24418604651163,6.283647351625688,1,1,0,123.0,-2445761.2388498643
124.0,30409,GABINETE DA DESEMBARGADORA DO TRABALHO VANIA MARIA DA ROCHA ABENSUR,13210.0,GRA2T,3927.0,porto velho,RO,1100205.0,Gabinete de Desembargador do Trabalho,T,,-8.767326,-63.904235,1,167,26.646706586826358,0.8219525523462125,1,1,0,124.0,-2438219.957404075
125.0,20530,16ª Vara do Trabalho de Belém,13204.0,GRA1T,572.0,belem,PA,1501402.0,Varas Trabalhistas,T,16.0,-1.4383166666667,-48.486861111111,1,545,1024.9926605504586,19.225837931682886,1,1,0,125.0,-2415964.757528251
126.0,20063,GABINETE - DESEMBARGADOR DO TRABALHO HUMBERTO JORGE LIMA MACHADO,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,167,-41.48502994011976,-0.8774531456130229,1,1,0,126.0,-2413347.2714133197
127.0,27627,GABINETE - DESEMBARGADORA DO TRABALHO SUZANA INÁCIO,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,165,24.963636363636365,0.2918177687515953,1,1,0,127.0,-2412670.5211967863
128.0,29317,"GAB, DA DESEMB, IARA TEIXEIRA RIOS",13214.0,GRA2T,1903.0,goiania,GO,5208707.0,Gabinete de Desembargador do Trabalho,T,,-16.699153364937,-49.27290682597,1,170,65.5,5.225058212482393,2,1,0,128.0,-2408485.915682174
129.0,27672,GABINETE DO DESEMBARGADOR JOÃO AMÍLCAR SILVA E SOUZA PAVAN,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,161,0.0,0.0,1,1,0,129.0,-2394840.825212693
130.0,27678,GABINETE DO DESEMBARGADOR PEDRO LUÍS VICENTIN FOLTRAN,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,161,-0.031055900621118005,-0.00282326369282891,1,1,0,130.0,-2394786.2797581474
131.0,50355,Gab. Des. Francisco José Gomes da Silva,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,170,73.98235294117647,5.836440071653133,1,1,0,131.0,-2393026.5665215836
132.0,20065,GABINETE - DESEMBARGADOR DO TRABALHO MARCOS OLIVEIRA  GURGEL,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,167,59.70059880239521,0.6295177725824066,1,1,0,132.0,-2383341.3234862806
133.0,50361,Gab. Des. Maria José Girão,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,167,61.95209580838323,9.342230262175473,1,1,0,133.0,-2365031.0936286603
134.0,79527,GABINETE DO DESEMBARGADOR JOÃO LUIS ROCHA SAMPAIO,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,0.0,-15.7994838,-47.8793175,1,158,0.0,0.0,1,1,0,134.0,-2350214.9287357926
135.0,20056,GABINETE - DESEMBARGADORA DO TRABALHO NELIA  NEVES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,161,27.69565217391305,0.3638086847280536,1,1,0,135.0,-2349665.093230281
136.0,27685,GABINETE DO DESEMBARGADOR DORIVAL BORGES DE SOUZA NETO,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,157,-0.08917197452229299,-0.008106543138390272,1,1,0,136.0,-2335186.9026374323
137.0,20062,GABINETE - DESEMBARGADOR DO TRABALHO ESEQUIAS OLIVEIRA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,161,43.21739130434783,0.6563655708548667,1,1,0,137.0,-2324204.0766436164
138.0,20051,GABINETE - DESEMBARGADORA DO TRABALHO LOURDES LINHARES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,159,27.88050314465409,0.2602913306368111,1,1,0,138.0,-2320346.364345714
139.0,20058,GABINETE - DESEMBARGADORA DO TRABALHO YARA TRINDADE,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,161,48.57142857142857,-0.7055801733487834,1,1,0,139.0,-2315504.8411336015
140.0,27684,GABINETE DO DESEMBARGADOR JOSÉ LEONE CORDEIRO LEITE,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,155,0.0,0.0,2,1,0,140.0,-2305589.0322588924
141.0,50356,Gab. Des. Jefferson Quesado Júnior,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,163,73.29447852760737,5.27256537670857,1,1,0,141.0,-2296527.141299925
142.0,20047,GABINETE - DESEMBARGADORA DO TRABALHO DEBORA MACHADO,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,161,62.54037267080746,0.8817492185566367,1,1,0,142.0,-2292731.208970817
143.0,27679,GABINETE DA DESEMBARGADORA MARIA REGINA MACHADO GUIMARÃES,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,154,0.0,0.0,1,1,0,143.0,-2290713.733433259
144.0,27674,GABINETE DO DESEMBARGADOR MÁRIO MACEDO FERNANDES CARON,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,152,0.0,0.0,2,1,0,144.0,-2260963.135781992
145.0,30312,VARA DO TRABALHO DE VALENÇA DO PIAUÍ,13218.0,GRA1T,5360.0,valenca do piaui,PI,2211308.0,Varas Trabalhistas,T,,-6.416335,-41.743422,0,174,186.42528735632183,7.132888500204916,1,1,0,145.0,-2251428.4839555705
146.0,27688,GABINETE DO DESEMBARGADOR GRIJALBO FERNANDES COUTINHO,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,151,0.0,0.0,2,1,0,146.0,-2246087.8369563585
147.0,20072,GABINETE - DESEMBARGADOR LUIZ ROBERTO PEIXOTO DE MATTOS SANTOS,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,0.0,-12.971403,-38.5004884,1,156,48.89743589743589,0.9077429511154216,1,1,0,147.0,-2242768.252080786
148.0,27686,GABINETE DA DESEMBARGADORA ELKE DORIS JUST,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,148,0.0,0.0,1,1,0,148.0,-2201461.9404794583
149.0,20045,GABINETE - DESEMBARGADORA DO TRABALHO ANA LUCIA BEZERRA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,150,23.786666666666665,-0.25366526716928256,1,1,0,149.0,-2195152.0402299715
150.0,20070,GABINETE - DESEMBARGADOR DO TRABALHO TADEU VIEIRA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,149,18.791946308724828,-0.2377386532978356,1,1,0,150.0,-2187983.008711678
151.0,27687,GABINETE DA DESEMBARGADORA CILENE FERREIRA AMARO SANTOS,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,147,0.0,0.0,2,1,0,151.0,-2186586.641653825
152.0,29314,"GAB, DO DESEMB, EUGÊNIO JOSÉ CESÁRIO ROSA",13214.0,GRA2T,1903.0,goiania,GO,5208707.0,Gabinete de Desembargador do Trabalho,T,,-16.699153364937,-49.27290682597,1,153,64.76470588235293,3.4959127227970628,2,1,0,152.0,-2171399.6881417464
153.0,20073,GABINETE - DESEMBARGADOR PIRES RIBEIRO,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,0.0,-12.971403,-38.5004884,1,150,47.82,-0.18859538612849674,1,1,0,153.0,-2159199.645051533
154.0,79960,Gab. Des. Paulo Régis Machado Botelho,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,151,67.96026490066225,4.2833030464796495,1,1,0,154.0,-2137000.0493561747
155.0,29321,"GAB, DO DESEMB, PLATON TEIXEIRA DE AZEVEDO FILHO",13214.0,GRA2T,1903.0,goiania,GO,5208707.0,Gabinete de Desembargador do Trabalho,T,0.0,-16.699153364937,-49.27290682597,1,153,80.1111111111111,21.94115475657386,2,1,0,155.0,-2119698.467830068
156.0,27675,GABINETE DO DESEMBARGADOR RICARDO ALENCAR MACHADO,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,142,0.0,0.0,2,1,0,156.0,-2112210.147525658
157.0,20053,GABINETE - DESEMBARGADORA DO TRABALHO MARGARETH RODRIGUES COSTA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,145,-36.282758620689656,-0.6336427962002991,1,1,0,157.0,-2103307.2619480677
158.0,81217,GABINETE -  DESEMBARGADORA ANA PAOLA M.DINIZ,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,0.0,-12.971403,-38.5004884,1,154,-128.1103896103896,-1.4997743270287824,1,1,0,158.0,-2091114.080969635
159.0,20071,GABINETE - DESEMBARGADOR DO TRABALHO VALTERCIO OLIVEIRA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,144,40.59027777777778,0.2960412383001267,1,1,0,159.0,-2083084.445793773
160.0,20049,GABINETE - DESEMBARGADORA DO TRABALHO IVANA MAGALDI,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,145,63.31034482758621,-0.3597936851595245,1,1,0,160.0,-2064514.3431590772
161.0,20054,GABINETE - DESEMBARGADORA DO TRABALHO MARIA ADNA AGUIAR,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,142,38.40845070422535,0.26326899298815026,1,1,0,161.0,-2057296.3055556153
162.0,50362,Gab. Des. Maria Roseli Mendes Alencar,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,145,70.18620689655172,9.50551531936376,1,1,0,162.0,-2041283.046789481
163.0,20057,GABINETE - DESEMBARGADORA DO TRABALHO VÂNIA CHAVES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,137,12.233576642335766,-0.5451336003581552,1,1,0,163.0,-2020326.820365001
164.0,20050,GABINETE - DESEMBARGADORA DO TRABALHO LÉA REIS NUNES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,0.0,-12.971403,-38.5004884,1,136,-20.654411764705888,-0.7425592183885552,1,1,0,164.0,-1993858.4740348498
165.0,50351,Gab. Des. Claudio Soares Pires,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,139,71.0071942446043,4.862035514515599,1,1,0,165.0,-1962126.0216835814
166.0,20067,GABINETE - DESEMBARGADOR DO TRABALHO PAULINO COUTO,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,138,78.35507246376811,0.7653515335535536,1,1,0,166.0,-1943522.767106821
167.0,19977,Feira de Santana  - 06a Vara,13201.0,GRA1T,1737.0,feira de santana,BA,2910800.0,Varas Trabalhistas,T,,-12.2493395,-38.9487838,0,338,907.4408284023668,11.264498126987613,1,1,0,167.0,-1922544.7136805886
168.0,29318,"GAB, DA DESEMB, KATHIA MARIA BOMTEMPO DE ALBUQUERQUE",13214.0,GRA2T,1903.0,goiania,GO,5208707.0,Gabinete de Desembargador do Trabalho,T,,-16.699153364937,-49.27290682597,1,134,57.55223880597014,3.2186350807038075,2,1,0,168.0,-1911774.785912448
169.0,30408,GABINETE DA DESEMBARGADORA DO TRABALHO SOCORRO GUIMARÃES,13210.0,GRA2T,3927.0,porto velho,RO,1100205.0,Gabinete de Desembargador do Trabalho,T,,-8.767326,-63.904235,1,129,-8.581395348837209,-0.7151162790697675,1,1,0,169.0,-1906838.762792424
170.0,81809,VARA DO TRABALHO DE CASSILANDIA (PROCESSOS CHAPADAO DO SUL),13220.0,GRA1T,959.0,campo grande,MS,5002704.0,Varas Trabalhistas,T,0.0,,,1,123,0.0,0.0,1,1,0,170.0,-1829579.4698386237
171.0,20069,GABINETE - DESEMBARGADOR DO TRABALHO RENATO MÁRIO SIMÕES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,128,-66.5859375,-1.6674380328421388,1,1,0,171.0,-1816591.6432847527
172.0,20543,5ª Vara do Trabalho de Macapá,13204.0,GRA1T,2796.0,macapa,AP,1600303.0,Varas Trabalhistas,T,5.0,0.039016666666667,-51.05715,1,152,309.1776315789473,7.582507919900896,1,1,0,172.0,-1779487.7237437433
173.0,20292,SECRETARIA DA 2ª TURMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,120,18.191666666666666,2.4962411895284697,1,1,0,173.0,-1760128.0839342894
174.0,19275,43ª VARA DO TRABALHO DE BELO HORIZONTE,13199.0,GRA1T,583.0,belo horizonte,MG,3106200.0,Varas Trabalhistas,T,43.0,-19.9216779,-43.9477468,1,149,297.4295302013423,13.630960788106224,2,1,0,174.0,-1752857.107730814
175.0,20555,3ª Vara do Trabalho de Parauapebas,13204.0,GRA1T,3561.0,parauapebas,PA,1505536.0,Varas Trabalhistas,T,3.0,-6.065461,-49.909322222222,0,138,224.81884057971016,4.798382013544017,1,1,0,175.0,-1735837.185044434
176.0,29300,PIRES DO RIO  - 01A VARA,13214.0,GRA1T,3808.0,pires do rio,GO,5217401.0,Varas Trabalhistas,T,,-17.2989272,-48.2822427,0,123,88.15447154471546,3.0148043319526816,1,1,0,176.0,-1717441.260510322
177.0,20512,2ª Vara do Trabalho de Ananindeua,13204.0,GRA1T,215.0,ananindeua,PA,1500800.0,Varas Trabalhistas,T,2.0,-1.3610472222222,-48.374602777778,0,642,1200.4672897196265,27.496228151019487,1,1,0,177.0,-1666333.775612816
178.0,30067,1ª VARA DO TRABALHO DE JANDIRA,13198.0,GRA1T,2485.0,jandira,SP,3525003.0,Varas Trabalhistas,T,1.0,-23.532379,-46.911355,0,174,1581.7988505747126,245.85062659758708,1,3,0,178.0,-1638148.6783881085
179.0,29296,ITUMBIARA  - 02A VARA,13214.0,GRA1T,2415.0,itumbiara,GO,5211503.0,Varas Trabalhistas,T,,-18.4194498,-49.2162555,0,134,258.52985074626855,6.5590817471626615,1,1,0,179.0,-1637988.5873793934
180.0,20712,PETROLINA  - 03A VARA,13202.0,GRA1T,3713.0,petrolina,PE,2611101.0,Varas Trabalhistas,T,,-9.3922,-40.504347222222,0,198,649.030303030303,15.069849373122358,1,1,0,180.0,-1630308.5800023472
181.0,29970,71ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,71.0,-23.522675,-46.661457,1,118,1241.957627118644,149.1910054752544,1,3,0,181.0,-1625953.0658542193
182.0,30657,GABINETE DA DESEMBARGADORA LIANA CHAIB,13218.0,GRA2T,5149.0,teresina,PI,2211001.0,Gabinete de Desembargador do Trabalho,T,,-5.045,-42.4706,1,126,1317.6984126984128,169.6666834615139,3,3,0,182.0,-1614964.190632496
183.0,20297,SECRETARIA DA 7ª TURMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,108,0.7777777777777778,-0.435047917052561,1,1,0,183.0,-1605140.1357037057
184.0,20544,6ª Vara do Trabalho de Macapá,13204.0,GRA1T,2796.0,macapa,AP,1600303.0,Varas Trabalhistas,T,6.0,0.039016666666667,-51.05715,1,137,318.26277372262774,9.046722320971083,1,1,0,184.0,-1589419.643817761
185.0,20756,GAB. DESª MARIA DO SOCORRO SILVA EMERENCIANO,13202.0,GRA2T,4059.0,recife,PE,2611606.0,Gabinete de Desembargador do Trabalho,T,,-8.0558555555556,-34.873275,1,115,110.49565217391304,4.846720808978554,2,1,0,185.0,-1577933.350303231
186.0,20556,4ª Vara do Trabalho de Parauapebas,13204.0,GRA1T,3561.0,parauapebas,PA,1505536.0,Varas Trabalhistas,T,4.0,-6.065461,-49.909322222222,0,131,293.12213740458014,6.826254592608862,1,1,0,186.0,-1555649.4669273733
187.0,74270,GAB. DES. CARLOS EDUARDO GOMES PUGLIESI,13202.0,GRA2T,4059.0,recife,PE,2611606.0,Gabinete de Desembargador do Trabalho,T,,-8.0558555555556,-34.873275,1,111,89.5945945945946,3.5434797931855155,2,1,0,187.0,-1547692.6213605867
188.0,20545,7ª Vara do Trabalho de Macapá,13204.0,GRA1T,2796.0,macapa,AP,1600303.0,Varas Trabalhistas,T,7.0,0.039016666666667,-51.05715,1,142,400.20422535211264,9.182274014140237,1,1,0,188.0,-1530881.3184255792
189.0,30077,4ª VARA DO TRABALHO DE OSASCO,13198.0,GRA1T,3423.0,osasco,SP,3534401.0,Varas Trabalhistas,T,4.0,-23.537927,-46.782418,0,158,1578.4620253164558,235.5783895653726,1,3,0,189.0,-1509003.3941966526
190.0,20273,GABINETE TRT9 14,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,101,23.673267326732674,1.7203711411201192,1,1,0,190.0,-1476675.3208221572
191.0,20755,GAB. DES. RUY SALATHIEL DE ALBUQUERQUE E MELLO VENTURA,13202.0,GRA2T,4059.0,recife,PE,2611606.0,Gabinete de Desembargador do Trabalho,T,,-8.0558555555556,-34.873275,1,106,91.67924528301887,4.402108979960496,2,1,0,191.0,-1474853.1542840977
192.0,47061,GABINETE MARIA DA GRAÇA RIBEIRO CENTENO,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,0.0,-30.0255,-51.1338,1,110,155.1818181818182,6.122794168346416,1,1,0,192.0,-1458765.5115202083
193.0,20546,8ª Vara do Trabalho de Macapá,13204.0,GRA1T,2796.0,macapa,AP,1600303.0,Varas Trabalhistas,T,8.0,0.039016666666667,-51.05715,1,142,449.1971830985916,11.801905661834793,1,1,0,193.0,-1457591.441485853
194.0,20262,GABINETE TRT9 3,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,96,2.96875,0.01972471859114017,1,1,0,194.0,-1425077.465816674
195.0,20282,GABINETE TRT9 23,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,98,32.0,3.0292461854374246,1,1,0,195.0,-1423368.3379360598
196.0,76744,Vara do Trabalho de São Félix do Xingu,13204.0,GRA1T,4577.0,sao felix do xingu,PA,1507300.0,Varas Trabalhistas,T,0.0,-6.6437274,-51.9968225,0,105,128.7809523809524,4.748062163431592,1,1,0,196.0,-1421618.625705619
197.0,20592,Gabinete do Desembargador Vicente José Malheiros da Fonseca,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,,-1.4383166666667,-48.486861111111,1,123,329.9430894308943,9.451086514330656,1,1,0,197.0,-1412124.6334259969
198.0,20294,SECRETARIA DA 4ª TURMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,95,1.9263157894736842,0.11456140350877192,1,1,0,198.0,-1411132.2693875548
199.0,20279,GABINETE TRT9 20,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,96,18.05208333333333,1.3179049956582112,1,1,0,199.0,-1409351.2127506898
